Ticker,Returns,Volatility,dividendRate,trailingPE
DRI,0.3653073356032361,0.3027564271754691,6.0,20.464174
DDOG,-0.1256277190445123,0.424007296872684,,589.975
DVA,0.0653104790857298,0.3212831632649608,,18.40048
DECK,-0.0901638186944957,0.4880396426977736,,15.542735
DE,0.2370886278629999,0.2875167392557353,6.48,33.26527
DELL,-0.0654189544258737,0.5906851353766963,2.52,31.485645
DAL,-0.0683653932548277,0.4690859437027732,0.75,11.521898
DVN,-0.3994853404081646,0.3960969384798171,1.04,12.5264635
DXCM,-0.3822194974793906,0.5640259384346467,,32.450645
FANG,-0.290227241107705,0.3856221810820009,4.4,201.40816
DLR,0.2277878860370077,0.2952529341424204,4.88,49.405834
DG,-0.2397358745488181,0.4657429078992393,2.36,14.859971
DLTR,-0.2566591188951503,0.4792881331815798,,17.424559
D,0.1375393659730421,0.2336249761769334,2.67,19.734512
DPZ,0.0106578709673827,0.3108020733865395,7.96,17.93894
DASH,0.4942553787268832,0.387121519292958,,72.61321
DOV,0.0060210095386979,0.2724554187279335,2.08,26.837078
DOW,-0.513960699043535,0.344668922916018,1.4,
DHI,-0.0561529177367822,0.3435567739318957,1.8,13.547932
DTE,0.2627421518805757,0.1888002132366003,4.59,23.870068
DUK,0.257459376729388,0.1751797507278803,4.26,19.033846
DD,-0.1047779774977054,0.3134344949167765,0.8,123.73685
ETN,0.0286899953287737,0.3840232018809571,4.4,39.38943
EBAY,0.3536149659820499,0.2913577379415991,1.24,25.035797
SATS,0.5169319125374229,0.6013184917279623,,
ECL,0.1440459599948741,0.2078261638887376,2.92,34.849594
EIX,-0.1949668989160365,0.3089249823360762,3.51,7.9500003
EW,-0.0125603524372772,0.4152710489093175,,46.2973
EA,0.1723634033671694,0.2826541773443504,0.76,57.754986
ELV,-0.1719124872253623,0.2733506100953405,6.88,17.55805
EME,0.217865543993224,0.4264029503445595,1.3,27.433615
EMR,0.0562005305034772,0.3197878490871843,2.22,32.064816
ETR,0.5085469662607237,0.2721668004576041,2.56,28.118622
EOG,-0.0931867349422698,0.28835921823881,4.08,13.882497
EQT,0.3359013969253642,0.3739472230009753,0.66,10.214611
EFX,0.2307055286727757,0.3425913108311459,2.24,29.673416
EQIX,0.27364683640822,0.2736200149058286,19.7,74.551796
EQR,0.1574322415889357,0.2257102846512539,2.81,27.284
ERIE,0.0023536944634633,0.3315715800391818,5.85,20.577839
ESS,0.1935183235769048,0.2387773016556298,10.36,32.087837
EL,-0.6115193701974541,0.4946450016581827,1.4,
EG,0.0243518305703601,0.2584191482444211,8.0,6.7823696
EVRG,0.325851587315754,0.1569238391045796,2.78,22.050533
ES,0.0402806746221058,0.2393988896242729,3.15,14.910064
EXC,0.2757856561437032,0.1926522320913835,1.68,16.625458
EXE,0.2493042272452598,0.2742716278364346,3.19,6.8043156
EXPE,0.2708294013665396,0.456832526956858,1.76,19.84819
EXPD,0.0226715331800183,0.2421708028798897,1.62,25.97092
EXR,0.1300951231411888,0.2575647890361823,6.48,32.422474
XOM,-0.0330672569648873,0.2378250365157895,4.12,25.676783
FFIV,0.51624785777802,0.3122039436161441,,32.414684
FDS,0.0641645672676114,0.2221825796224683,4.64,16.256758
FICO,0.6200163648509638,0.3366608541029982,,36.40889
FAST,0.227920619090248,0.2541495937796373,0.92,40.893806
FRT,-0.0371276690086198,0.2261853378073014,4.52,21.175909
FDX,-0.1298568716064299,0.3631509502914785,5.8,17.69354
FIS,0.218842821086166,0.2731311275493723,1.68,7.8023252
FITB,0.0452345117978491,0.2832336905407244,1.6,17.61953
FSLR,-0.1795839442911176,0.5861820497746847,,18.65339
FE,0.1669935859930653,0.201870883162422,1.86,25.141302
FISV,0.2674601588459376,0.3078108261797335,,9.051695
F,-0.0519158707100997,0.3791333419047276,0.6,
FTNT,0.5819641213462878,0.4246923484243916,,56.529457
FTV,-0.041623222416977,0.2612436247475778,0.26,35.782352
FOXA,0.5127547564742805,0.253378532628353,0.56,17.410528
FOX,0.5214622235130448,0.2529162956560903,0.56,15.502632
BEN,-0.0774638351278888,0.3364882247827435,1.32,24.057253
FCX,-0.2130230856812036,0.4527147121777671,0.6,34.2063
GRMN,0.2302641520280918,0.403989723718704,4.2,26.352285
IT,0.0276146832701999,0.2484433598537297,,15.961463
GE,0.3019119866188101,0.3444407345405196,1.88,40.80659
GEHC,-0.0524326236714493,0.3256863892096387,0.14,15.525179
GEV,1.077854505460092,0.5785305248880825,2.0,27.664917
GEN,0.3273910037202612,0.3054986692125604,0.5,16.808916
GNRC,-0.0345120574449579,0.3923443361465989,,83.93731
GD,-0.0067683421771683,0.2214119488288073,6.36,21.742146
GIS,-0.149891597417395,0.2178577117944115,2.44,8.057457
GM,0.0958870609165269,0.3700846397757614,0.72,30.354378
GPC,-0.2029621103640845,0.3289345442320916,4.25,220.0341
GILD,0.5615742376456561,0.2530903108443324,3.28,17.64966
GPN,-0.2749521512630835,0.3869625584084775,1.0,23.98897
GL,0.4964011710237484,0.2894736933370723,1.32,10.9287195
GDDY,0.4846607256681369,0.3050170476076245,,12.776562
GS,0.3308576960972595,0.3393970286368445,18.0,19.283339
HAL,-0.5149108665666791,0.3844162386309985,0.68,22.22652
HIG,0.2803412763561946,0.2340936448046494,2.4,9.181562
HAS,0.1237445373239531,0.3625856553896971,2.8,
HCA,0.1597403430323244,0.2864948230379351,3.12,12.753014
DOC,0.0337096970352527,0.227545773512607,1.22,61.90625
HSIC,-0.0169734129062941,0.285962527414592,,23.323263
HSY,-0.0829056712511592,0.267606642387201,5.81,33.240223
HPE,0.1286798037301851,0.4785456281525306,0.57,46.3271
HLT,0.1660082867567808,0.2477406658890345,0.6,51.914505
HD,0.1349480880192856,0.2314373437335809,9.32,22.033382
HON,0.1263847851125642,0.2423306724670901,4.76,34.21372
HRL,-0.1007712029775487,0.2342873426477152,1.17,27.635294
HST,-0.1964840699489633,0.2879064559899858,0.8,16.840136
HWM,0.8252214838833198,0.4115154048429136,0.48,58.11021
HPQ,0.0299230959915611,0.394795759377456,1.2,9.277778
HUBB,0.0426655447282788,0.3401853180824901,5.68,28.239515
HUM,-0.0824418601285505,0.4179495461720571,3.54,37.1242
HBAN,0.159613695740024,0.3262997474398503,0.62,12.742309
HII,-0.0485565621494678,0.4569905224266949,5.52,19.131338
IBM,0.4612226835214968,0.2744078888512148,6.76,25.210432
IEX,-0.1946658030617296,0.2676652329074599,2.92,32.014793
IDXX,-0.0307976735616434,0.3140073230553975,,41.020954
ITW,0.0376291484468224,0.2178773190522082,6.44,23.44104
INCY,0.2307547971201404,0.347355303139312,,14.592515
IR,-0.1579242048609372,0.3244725586007439,0.08,49.01351
PODD,0.466643648902693,0.3708040797836406,,35.62383
INTC,-0.2066456728644523,0.6283876167931933,,
IBKR,0.4869577670115216,0.42580673054404,0.35,36.875538
ICE,0.2996745317871583,0.1889207137513859,2.08,20.42006
IFF,-0.0144986454438077,0.2692919918042729,1.6,22.544891
IP,0.3581755468714305,0.3437108546136656,1.85,
INTU,0.0826997336412467,0.3368810106141921,4.8,18.126375
ISRG,0.3885290294706537,0.3404660773320215,,51.197453
IVZ,0.0897326257163329,0.3749173223428069,0.86,
INVH,0.0619913870202687,0.2234502703936061,1.2,31.421053
IQV,-0.359174844513399,0.3234192038301144,,22.945341
IRM,0.2243584138210757,0.3309739912733438,3.46,136.95651
JBHT,-0.1663238808240379,0.3185265426949109,1.8,44.580746
JBL,0.3357346379661641,0.4062681580866357,0.32,48.328842
JKHY,0.1013952227922202,0.2122824858215047,2.38,17.872906
J,0.0722345781504588,0.239756663396401,1.44,35.924778
JNJ,0.0829802737698451,0.1853197291527438,5.36,27.008968
JCI,0.4009174217926292,0.3176670022942661,1.6,44.378048
JPM,0.3099844114074678,0.2868615997908,6.0,14.988039
KVUE,0.3047801712400375,0.279772650687962,0.83,20.875
KDP,0.0818297643423687,0.1882374771231643,0.92,22.72963
KEY,0.1269313774185257,0.3718517902588309,0.82,13.371165
KEYS,0.0718244438584372,0.3728015893212883,,53.525
KMB,0.0182717548726757,0.1907644057487578,5.12,18.920696
KIM,0.1497256472863422,0.23185784338561,1.04,27.747126
KMI,0.4506233408245118,0.2534134542414046,1.18,21.164429
KKR,0.300750461977236,0.4672024972096015,0.75,31.846937
KLAC,0.1822114244672867,0.4872125363030707,9.2,58.336685
KHC,-0.1486821261215626,0.2256359367884855,1.6,
KR,0.3285511238281942,0.2323009186727041,1.4,40.91234
LHX,0.0828296185154542,0.2171726963028038,5.0,33.3337
LH,0.2234806698615599,0.2402245964186115,2.88,23.41776
LRCX,-0.0486807803986886,0.5186746487041333,1.04,60.532192
LVS,-0.1123318287227494,0.3622616124447407,1.1,18.535055
LDOS,0.0904210694632992,0.2964450904382165,1.72,11.344322
LEN,-0.2428977507568796,0.3248523238300815,2.0,12.906475
LII,0.2509706933015942,0.3376456129463095,5.44,22.718472
LLY,0.2180337334634735,0.3591905469232587,6.92,41.44444
LIN,0.0546211750813036,0.1900024228234642,6.4,33.512268
LYV,0.4475380328034255,0.3111137990668979,,
LMT,0.0873438747741326,0.2295807378878106,13.8,25.380814
L,0.1573233918028178,0.214171946936791,0.25,13.5992365
LOW,0.0306855998949167,0.2432548649399707,5.0,17.760153
LULU,-0.1775895999566821,0.4355082097726848,,9.447369
LITE,0.5483049357078728,0.6872791550996966,,153.57018
LYB,-0.4351442254278493,0.3010239956198742,4.12,
MTB,0.2250852527830564,0.2946217245594744,6.0,12.554995
MPC,-0.1821259084713657,0.356188582708451,3.91,17.735525
MAR,0.0686901767435655,0.2778363926001925,2.92,40.904613
MRSH,0.1525219504847182,0.1747348004351006,3.6,20.54161
MLM,-0.0823032873667395,0.2594417618874068,3.32,35.47398
MAS,-0.0699277331314597,0.2805484885125981,1.28,17.091585
MA,0.2454663317990664,0.2095343545275286,3.48,28.200113
MKC,0.0750073477354054,0.2172691036341427,1.92,7.6915903
MCD,0.1992031659526351,0.2024841055905842,7.44,23.000824
MCK,0.3404744611772451,0.2738053980373611,3.28,20.308437
MDT,0.1038057495709596,0.2134595449125886,2.88,21.624666
MRK,-0.3541722581242426,0.2592825812269312,3.4,34.27076
META,0.2933560227073373,0.3590281100655277,2.1,21.342659
MET,0.1206080776520558,0.29293851996861,2.37,16.334621
MTD,-0.0923600828484021,0.3625483218474264,,26.924395
MGM,-0.1447863931832687,0.4319466134586971,,65.04109
MCHP,-0.4780260056490584,0.5707844071220031,1.82,412.95453
MU,-0.1511450675521469,0.6354023871642224,0.6,44.370213
MSFT,0.0385731530100521,0.2461107975336711,3.64,24.575102
MAA,0.2657254669459116,0.2111665515115818,6.12,41.53485
MRNA,-1.130677103438603,0.6946032905986731,,
TAP,0.0722655730282665,0.2569300485022678,1.92,
MDLZ,0.0125065172807831,0.209580266999054,2.0,30.539604
MPWR,0.1315773528888827,0.6626702044192472,8.0,110.411285
MNST,0.150254252047629,0.2552113378696043,,43.219322
MCO,0.2392377742570757,0.2621315858754044,4.12,32.10681
MS,0.3233122003013967,0.3382438267317836,4.0,19.493206
MOS,0.118386390948457,0.3753307415979911,0.88,156.92856
MSI,0.3073806438575466,0.2170715842905126,4.84,33.01372
MSCI,0.1934275827994451,0.250980227898066,8.2,34.515392
NDAQ,0.2866520117066712,0.2398932343907693,1.12,26.094881
NTAP,-0.0279945578668279,0.375934656699784,2.08,26.69685
NFLX,0.7804587493471487,0.3257175839110819,,26.345161
NEM,0.3538756445081213,0.3625012452417584,1.04,12.988327
NWSA,0.1661450673325468,0.2378134692609564,0.2,33.734177
NWS,0.2863076079295497,0.2422617946113919,0.2,38.607594
NEE,0.0425114636060191,0.2831972232510127,2.49,21.746193
NKE,-0.3744132981400239,0.3991997824885067,1.64,28.381578
NI,0.3832935257663162,0.1863797410941507,1.2,23.114428
NDSN,-0.267550917025344,0.29144570751954,3.28,30.330132
NSC,0.0342873369722601,0.2890166207173246,5.4,26.428814
NTRS,0.1966070069286432,0.2796878918269965,3.2,17.969633
NOC,0.0504474196046807,0.2543231713957727,9.4,17.02069
NCLH,0.1322020184797688,0.521380695084729,,14.9
NRG,0.5388222689153409,0.4945678512697058,1.9,142.74445
NUE,-0.257687930734656,0.3913702982786632,2.24,25.224182
NVDA,0.4534336429150932,0.5981090022508326,1.0,32.01227
NVR,-0.0130391942046544,0.2576818662385456,,14.963998
NXPI,-0.1802628107831781,0.4686136471618863,4.06,29.120575
ORLY,0.3674625487090409,0.2053106579374966,,29.179153
OXY,-0.4267355356275757,0.3239687123958325,1.04,77.85135
ODFL,-0.1024284745166657,0.3707484034926633,1.16,51.211292
OMC,-0.1385103591065377,0.2799798156569038,3.2,
ON,-0.4002102911266373,0.5678418357001019,,90.163895
OKE,0.1480078427643693,0.3071119957604771,4.28,15.796792
ORCL,0.3072099359515898,0.4222728754047763,2.0,38.026863
OTIS,0.0936242756366514,0.2223982597204393,1.7,18.617022
PCAR,-0.0804667039739129,0.3012105685131488,1.4,24.868086
PKG,0.1182984652885835,0.2405099585619463,6.0,27.007298
PLTR,1.957132917641212,0.7244730134252813,,153.01123
PANW,0.3325321694469278,0.3654229354491153,,238.11404
PSKY,0.0472900549130416,0.3826434750057406,0.2,333.2
PH,0.1805978054152925,0.3495650243168124,8.0,32.559155
PAYX,0.2669215176406367,0.2283240981444269,4.76,21.869757
PYPL,0.0659353439984015,0.3749893656480033,0.56,7.6651034
PNR,0.1970162178813528,0.3081457275867574,1.06,18.384422
PEP,-0.2066867575424893,0.1962138451088258,5.92,21.899529
PFE,-0.0194428343545101,0.2360999622563001,1.72,19.91603
PCG,-0.0149121182723836,0.2603427968530771,0.2,13.112404
PM,0.6605887030924468,0.2455863516081375,5.88,24.929577
PSX,-0.2101735559107248,0.3360397025184704,5.08,18.433796
PNW,0.2894679087392436,0.1782434931286906,3.64,19.147387
PNC,0.1157501378773288,0.2675161695189763,6.8,13.300813
POOL,-0.1409580198043639,0.3233079735969402,5.2,16.824747
PPG,-0.1296029917285402,0.2676290332104826,2.84,16.16189
PPL,0.3171178568777444,0.1748708145164675,1.14,21.88037
PFG,0.0015021930251666,0.2859704870014368,3.28,15.091823
PG,0.037115747128221,0.1885433895196066,4.26,21.315058
PGR,0.3405062691156941,0.2483864952385397,13.9,10.226614
PLD,0.0802355781006287,0.293934950421423,4.28,36.2796
PRU,-0.0035991056821742,0.287903911849678,5.6,10.732749
PEG,0.1930087688659346,0.2236122918017756,2.68,17.477877
PTC,-0.0861703080160606,0.2699456243490707,,13.054754
PSA,0.2135036718871093,0.2395535791119222,12.0,31.81218
PHM,-0.022355341387466,0.3409567209133098,1.04,11.366055
PWR,0.2255310415124208,0.4169166514549883,0.44,94.60548
QCOM,0.0133271901312738,0.4360812630324541,3.68,23.662727
DGX,0.3066190529450964,0.2205851600331129,3.44,22.050276
RL,0.4195440657228385,0.4013076166964893,3.74,24.568872
RJF,0.1706513281554293,0.2954072870022319,2.16,14.282342
RTX,0.2786576535034643,0.2594845480019854,2.77,33.984962
O,0.1403467774555711,0.1855228592596393,3.25,49.659836
REG,0.261762941600889,0.1995656491029961,3.02,26.647764
REGN,-0.3700564288900113,0.297729976476727,3.76,15.422541
RF,0.1313249782121889,0.3016638553660121,1.06,11.912862
RSG,0.3291539849722629,0.176593824678193,2.5,29.99426
RMD,0.1639211320005301,0.3401124811812677,2.4,18.577387
RVTY,-0.0397414794426568,0.325371612328926,0.28,48.08654
HOOD,1.385459453980542,0.7620512586929787,,40.771843
ROK,-0.0080962954821264,0.3482034137913715,5.52,46.729534
ROL,0.2870684294768325,0.2238908306725913,0.73,42.880733
ROP,0.1142503827638584,0.2143856359932859,3.64,20.723923
ROST,0.1260329666646363,0.2486766192654529,1.78,32.28771
RCL,0.5572438229915377,0.4424463092137546,5.0,16.826008
SPGI,0.2176818669244418,0.2204679528739444,3.88,26.668144
CRM,0.0834100939206617,0.3883377943549813,1.76,21.200464
SNDK,0.12705825420208,1.1787540978574074,,55.979877
SBAC,0.3101364148746006,0.2673109362318433,5.0,21.51735
SLB,-0.265494679094706,0.3508027690639379,1.18,24.700441
STX,0.1739068387305483,0.4102067939821989,2.96,83.00666
SRE,0.1135269853241357,0.3066036884478765,2.63,31.05102
NOW,0.4311812397269635,0.4403548627099939,,67.74107
SHW,0.1914810401246071,0.2454571836834959,3.2,29.085495
SPG,0.2023973709227085,0.2647280071842529,8.8,14.596247
SWKS,-0.1753377206329207,0.5141790677688471,2.84,31.510416
SJM,0.0923527855290399,0.2453645335404315,4.4,
SW,0.0842096508131593,0.4069760018124291,1.81,56.95139
SNA,0.2194345129180277,0.2562447660572879,9.76,19.60893
SOLV,0.0693633136746662,0.3312161426571267,,9.81885
SO,0.2634809659364186,0.1839567669371905,3.04,23.589514
LUV,0.1932407097260233,0.4083033364440077,0.72,27.473333
SWK,-0.3092345092771201,0.4107624723368588,3.32,31.766394
SBUX,0.1780198759430701,0.4083619189874163,2.48,72.38932
STT,0.262115611691845,0.2779262739555068,3.36,16.511675
STLD,0.0856479588964187,0.3763636613187582,2.12,28.651289
STE,0.1274121227104635,0.2227857660804378,2.52,26.54798
SYK,0.1661523207457905,0.2220894107855522,3.52,35.08035
SMCI,-0.2075961179224348,1.133066344234665,,22.705843
SYF,0.2832329392463013,0.4388254088260057,1.2,7.3147
SNPS,-0.0483479021533764,0.4046932304419031,,107.20023
SYY,0.0282064833221623,0.2165850937582082,2.2,21.230556
TMUS,0.4553574907157597,0.265038952596264,4.08,18.857447
TROW,-0.1354815249302655,0.2822446793082108,5.2,11.33691
TTWO,0.5393469508216516,0.2919293788023003,,
TPR,0.7001627087705994,0.4141324607579001,1.6,43.07317
TRGP,0.5049051102151855,0.3460682244075116,4.25,27.212244
TGT,-0.3711576029010106,0.402430889118114,4.56,16.112286
TEL,0.1029569534365664,0.2708318434740794,2.91,21.685585
TDY,0.2261741802060948,0.235789695339519,,30.786331
TER,-0.2822974518337707,0.535483825672741,0.52,69.344444
TSLA,0.7095833041842906,0.7221164278974558,,365.94495
TXN,0.0154889082453383,0.3777221372748714,5.68,49.900684
TPL,1.0227969828501224,0.5654502292346221,2.4,54.589848
TXT,-0.1494945924237422,0.2746419474361335,0.08,17.410307
TMO,-0.2619252519260296,0.2513169045547578,1.88,26.071428
TJX,0.3513183800462123,0.1897213796081223,1.92,31.361868
TKO,0.5890668203801761,0.308321310505169,3.11,74.8922
TTD,-0.2788311736549574,0.5951440779995094,,22.005682
TSCO,-0.0103588241860043,0.2941132962045168,0.96,14.669951
TT,0.2504092846312533,0.2890999783318156,4.2,35.3627
TDG,0.217019434859932,0.2726897806774541,,38.382168
TRV,0.2684387314844943,0.2590418263165895,5.0,8.9997015
TRMB,0.118369802010405,0.3482574243589784,,28.256546
TFC,0.104163556601538,0.3092818848791763,2.08,12.163366
TYL,0.2051636948843497,0.2604289375158042,,42.244476
TSN,0.0729620345676252,0.2214903052404913,2.04,45.905514
USB,0.0717482937310083,0.2932680318645317,2.06,11.668763
UBER,0.2739475025388539,0.4347237535592792,,17.394539
UDR,0.1777665012567477,0.2199294599086521,1.73,26.591837
ULTA,0.0563230035173591,0.3863390114593799,,17.457443
UNP,-0.0382359957151976,0.2287918766193386,5.52,22.492182
UAL,0.4572669111911518,0.5508195568420978,,9.360465
